Auction,VehicleAge,Make,Model,Color,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,WarrantyCost,BYRNO
2,5,7,327,2,1,91180,8,7460,9143,10882,12684,7563,9378,10870,12981,7,8115,1630,8172
2,7,11,806,2,1,71822,7,3952,4904,7421,8099,4594,6076,7741,9096,7,6595,986,18881
2,4,15,674,2,1,67772,6,5478,6484,8795,9537,4553,5785,8348,9199,7,7050,728,8172
2,5,6,1,14,1,93904,5,8692,10456,12944,14787,8880,11026,13072,14985,7,9980,1053,8172
2,5,21,521,7,1,79628,1,4699,5528,7505,8469,3978,5036,7271,8459,7,6395,569,8172
2,2,4,109,14,1,51096,1,6727,7116,9549,10101,6347,7130,9520,10207,7,6395,671,8172
2,3,22,827,13,1,72922,1,8098,9206,12194,12909,8073,8751,11758,12663,7,7245,569,8172
2,8,25,442,14,1,88964,3,2688,3719,4974,6167,2353,3428,5322,6558,7,4575,2452,8172
2,4,25,993,14,1,78221,6,7009,8474,10142,12021,7049,8744,10457,12682,7,6730,569,8172
2,3,11,850,14,1,70539,6,8041,9361,11917,13069,8249,9587,12294,13172,7,8465,803,8172
2,4,25,442,2,1,72124,3,7010,8404,10437,12037,6524,7999,8915,11964,7,7345,1974,8172
2,4,4,563,3,1,87505,6,7211,8607,10706,12137,6951,8175,10587,11605,7,6395,1373,18881
2,5,6,171,13,1,83326,12,5034,6186,8143,9334,4865,6407,8591,10303,7,6850,1763,18881
2,4,30,228,7,1,73903,1,6612,7596,10179,11247,6419,7537,9144,11166,7,6930,569,18881
2,5,11,850,14,1,67026,6,4643,5993,8200,9376,4276,5602,7911,8945,7,6850,728,18881
2,5,6,884,14,1,75286,6,3480,4748,6577,7957,3284,4521,6295,7743,7,5010,1389,18881
2,5,15,674,14,1,74601,6,3670,4934,6158,7131,2843,4528,5276,6993,7,5495,803,18881
2,4,5,813,6,1,58824,6,4924,6137,8203,9438,5178,6519,8490,9419,7,5230,920,18881
2,5,4,173,12,1,62399,1,3415,4437,6547,7621,3142,4058,6016,6774,7,4675,1020,18881
2,5,7,369,13,1,77362,1,4290,5413,6932,8166,3792,4868,7285,8677,7,5830,1155,18881
2,4,29,384,12,1,56681,6,3965,4958,6884,8119,4099,5052,7497,8406,7,6495,505,18881
2,6,7,341,13,1,59486,7,6656,7951,9922,11393,6157,7652,9496,11287,7,8545,920,18881
2,4,15,674,3,2,74769,6,5147,6397,7744,9836,5009,6357,7784,9718,7,6695,803,18111
2,4,7,652,7,1,83382,11,10150,11813,13854,15261,9460,11405,12745,14787,7,8965,853,19064
2,3,4,478,14,1,85980,3,8420,9656,11869,13224,7933,8954,11305,12481,7,7645,2152,19064
2,8,5,719,15,1,87526,6,3466,4513,5762,7126,2965,4012,5880,9350,7,4575,1803,18111
2,5,11,281,3,1,84744,6,4317,5333,6988,8140,3982,5034,6978,8655,7,5495,594,18111
2,4,22,70,13,1,81967,6,8460,10186,11572,13287,8058,9745,11579,13604,7,8045,723,18111
2,3,5,813,7,1,72220,6,9080,10505,12421,13460,8495,9793,12288,13612,7,8145,1155,19064
2,3,4,478,14,1,89247,3,8420,9656,11869,13224,7884,9111,11832,13104,7,7545,2152,19064
2,6,22,827,13,1,89695,1,4143,5060,7338,8436,3755,4624,6882,7959,7,5795,594,18111
2,4,4,196,11,1,76379,1,5139,6215,7871,9047,4905,5952,8523,9462,7,6330,803,19064
2,6,19,639,12,1,72866,7,8070,9421,11361,12675,5960,7446,10941,13669,7,8745,1740,19064
2,5,7,341,7,1,79249,7,7751,9245,11440,12856,8021,9459,11956,13628,7,8145,1155,18881
2,6,4,956,1,1,88102,7,7441,9253,10894,12312,6718,8060,9970,11330,7,8545,1243,18881
2,3,29,384,12,1,80044,6,5140,6024,8511,9538,4895,5955,7680,9343,7,5630,594,18881
2,3,5,813,13,1,63681,6,8149,9466,11742,12703,7520,8624,11337,12402,7,7445,1020,18881
2,4,6,181,2,1,80277,10,8792,10000,12342,13517,8671,9916,13114,14231,7,9760,1503,18881
2,2,22,992,12,1,85045,1,9044,10100,12488,13703,7818,9292,11416,12667,7,6595,723,18881
2,3,26,91,2,1,77112,6,9683,11114,13302,14475,9348,10472,13186,14325,7,8245,1272,18881
2,5,6,663,2,1,74014,1,3383,4297,5870,6902,3184,4248,6544,7592,7,5595,686,18881
2,4,5,719,14,1,83527,6,5414,6465,8686,9880,4890,5923,8295,9420,7,5830,1503,18881
2,3,4,196,2,1,87502,1,5771,7083,8997,10270,5522,6761,9103,10549,7,6450,853,18881
2,3,4,565,3,1,63733,6,8083,9722,11858,13698,7292,8576,11392,13034,7,7645,1118,18881
2,3,21,420,5,1,72904,6,7711,8261,11360,11907,7116,8219,10623,11708,7,7130,569,18881
2,8,5,217,5,1,86019,3,2831,3572,5738,6183,2399,2851,5437,5850,7,5195,2193,18881
2,3,5,937,4,1,65759,12,8908,10745,12292,14063,7150,8800,11205,12807,7,7845,1411,18881
2,4,29,384,2,1,60576,6,4005,5030,7324,8458,3991,4938,7351,8365,7,4210,533,18881
2,6,18,587,13,1,67509,6,5116,6344,8182,9617,5286,6454,8351,9869,7,8110,923,18881
2,5,26,497,2,1,96652,6,5403,6540,8340,9696,4715,6132,8001,9400,7,6195,909,18881
2,3,5,813,13,2,42844,6,8040,9300,11653,12867,7520,8624,11337,12402,7,8145,834,18881
2,2,4,488,14,2,72897,3,8424,9464,12626,13502,8133,9108,12216,13089,7,8045,1974,18881
2,4,6,256,12,1,82344,7,9365,11089,13317,15192,9565,11341,13875,15556,7,9860,1503,18881
2,4,25,442,2,1,85789,3,6638,8099,9996,11507,6364,7865,10087,11568,7,7845,2152,18881
2,7,30,266,3,1,71261,1,3694,4329,6692,7323,3340,4137,6137,7177,7,4775,869,8172
2,4,5,719,13,1,60812,6,5270,6331,8874,9998,4675,5703,8405,9463,7,6230,1215,18881
2,5,14,437,6,1,67812,7,8400,9766,12434,13773,8406,9797,11902,14192,7,8945,1508,18881
2,6,7,335,2,0,84070,4,8058,9732,12213,13811,7279,9136,10893,13820,7,9760,1113,8172
2,2,21,420,1,0,80927,6,8674,9597,11833,12762,8403,9579,11598,12739,7,7965,594,8172
2,7,3,243,0,0,90258,10,6697,8429,10601,12271,6595,8248,9796,11665,7,9045,2218,8172
2,4,11,850,8,0,82567,6,6174,7563,9553,11331,6520,7858,10097,11136,7,6830,853,8172
2,2,11,846,13,0,71757,6,9110,10202,12655,13683,9024,10248,12255,13402,7,7445,803,8172
2,2,6,104,12,0,75230,6,8183,9381,12075,13241,7924,9187,11324,12590,7,7600,1155,10315
2,7,19,795,2,0,88626,6,2982,4090,6149,7392,2847,4092,5853,7686,7,5195,1283,18880
2,5,4,196,6,0,66590,1,4311,5323,7468,8257,4081,5422,6951,8253,7,4975,728,18880
2,3,5,719,14,0,68902,6,5608,6729,9215,10184,5579,6690,9137,10126,7,6130,1215,18880
2,2,15,674,5,2,67117,6,9240,10636,12322,13354,7301,8379,10987,11966,7,7365,728,18880
2,5,7,652,3,0,87636,11,8513,9871,12604,13589,7333,8521,11215,12870,7,9780,853,18880
2,5,4,563,4,1,77029,6,4899,6048,8202,9413,4796,6250,8455,10384,7,6830,1272,18880
2,2,15,674,2,0,77119,6,9240,10636,12322,13354,7336,8615,10630,11701,7,7545,803,18880
2,7,7,323,2,0,86980,8,4541,5807,8116,9793,3668,4876,7379,8615,7,6230,1283,18880
2,3,26,497,13,2,70116,6,5803,7182,9338,10606,6218,7348,9524,10626,7,5630,803,18880
2,2,15,674,13,2,69853,6,8917,10226,12243,13090,8125,8984,11511,12291,7,7245,728,8172
2,2,15,861,13,2,73881,6,7243,8122,10957,11695,6525,7190,10005,10681,7,6450,569,8172
2,5,15,861,3,2,87486,6,3610,4527,6811,7920,3826,4544,7249,8460,7,4575,594,8172
2,7,19,795,7,1,91926,6,2147,2967,5738,6443,2439,3568,5324,6735,7,4275,1353,18881
2,5,7,910,12,2,69668,6,3268,4513,6808,8100,3312,4506,6545,7918,7,4810,825,18881
2,4,25,411,5,2,91123,6,6171,7490,10311,12515,5558,6990,8717,9977,7,7365,1197,18881
2,4,4,950,7,1,83495,7,7809,9912,12736,14478,9239,11074,13433,15174,7,8265,1243,18881
2,4,6,171,3,2,73807,12,6282,7823,10629,11897,6063,7615,10604,12095,7,7210,1623,18881
2,3,11,846,12,2,85216,6,7848,9152,11113,12419,7603,8862,11431,12700,7,8065,853,18881
2,8,17,659,13,1,81170,4,5926,7851,9730,11310,5241,7152,8990,10262,7,8245,1413,18881
2,5,4,196,5,2,84492,1,3827,4848,7017,7953,3779,4977,7023,8073,7,5195,853,8172
2,6,2,738,2,1,61737,7,7217,8845,11613,13959,7300,8185,11567,12717,7,8645,2141,8172
2,4,5,719,3,2,98236,6,4584,5602,8311,9359,4825,5809,8145,9318,7,4810,1630,8172
2,6,22,70,7,2,88031,6,4518,5939,7872,9481,4692,5600,8127,9504,7,7345,723,8172
2,7,26,511,7,2,87746,6,2300,3287,5319,6273,2777,3738,5861,7045,7,3810,1933,8172
2,5,4,5,13,1,85802,5,6015,7670,10089,11664,4833,6545,8536,10540,7,7545,1373,8172
2,4,2,757,5,1,62599,7,8996,10574,13209,14696,7421,8717,11980,12891,7,9980,3115,8172
2,6,7,335,2,1,89457,4,9763,11419,13643,15285,8229,9702,11909,13816,7,11180,1113,8172
2,5,6,256,3,1,94302,7,8055,9656,12086,13779,7761,9653,11551,13561,7,9260,1630,8172
2,4,21,684,13,2,67686,2,8322,9358,11557,12571,7324,8796,10575,12118,7,8245,1313,8172
2,3,5,719,3,0,67814,6,5559,6698,9119,10133,5641,6764,9264,10363,7,5075,1215,8172
2,3,15,674,7,2,64603,6,5793,6590,8740,9598,5503,6245,8542,9450,7,6930,728,8172
2,8,6,171,13,0,94987,12,2349,3543,5132,6834,2033,2739,5209,5894,7,5250,2218,8172
2,3,30,228,13,0,80543,1,7555,8714,10948,12252,6742,7922,10443,11509,7,7300,594,10315
2,5,7,369,1,0,85839,1,3730,4953,7109,8218,3632,4770,7145,9384,7,5430,1243,18111
2,8,7,351,14,0,83227,5,4107,5575,7079,8316,3493,4550,6369,7673,7,5995,894,18111
2,5,6,260,7,0,83161,7,10450,13303,13954,16788,9047,10874,13274,14881,7,11060,1763,18111
2,4,32,126,2,0,78211,1,8165,9103,12311,13143,7692,8230,11847,12233,7,8210,1272,18111
2,3,26,1006,13,0,89058,7,8597,10242,12104,14497,8648,10705,12349,14801,7,7910,1763,18111
2,7,4,985,2,0,60799,12,5099,6101,8648,9605,5062,6102,8377,9263,7,6200,4210,18111
2,4,7,395,13,0,67769,2,7151,9028,11480,13071,7043,8281,10737,11921,7,8445,1313,18111
2,4,26,497,13,0,37023,6,4993,6149,7969,8981,4872,6131,7951,9045,7,5730,582,18111
2,7,5,719,13,0,91839,6,3714,4975,6583,8022,3603,4586,6790,8044,7,4175,1930,18111
2,6,7,652,13,0,62343,11,5302,6467,8801,10099,4764,5851,8323,9634,7,7410,728,18111
2,6,11,281,3,0,86702,6,2818,3698,5549,6643,2633,3645,5479,7585,7,3910,594,18111
2,3,15,824,1,0,57902,12,7124,8623,12877,13851,8364,10445,12743,14778,7,7865,1086,18111
2,4,7,320,2,0,69541,8,6849,8648,10774,12255,6437,7875,10291,11797,7,7965,825,18111
2,4,5,719,12,0,69115,6,4598,5669,8325,9383,4253,5206,8129,8880,7,5995,1215,18111
2,7,2,757,1,1,72127,7,4318,5508,7438,8611,3479,5282,7062,8549,7,8010,3967,52598
2,7,19,795,7,1,61322,6,4780,5603,9341,10616,3305,4814,6249,7710,7,5130,1125,8172
2,2,6,104,3,2,87649,6,7923,9195,11323,12598,7427,8506,11161,12215,7,8265,1243,8172
2,3,6,184,13,2,78762,10,10422,12231,14115,15693,10272,12041,14244,15958,7,10060,1389,8172
2,3,14,534,13,1,70932,8,10048,11673,13959,15130,9732,11353,13478,15074,7,8110,686,52598
2,4,4,478,14,2,73952,3,6454,7905,9857,11523,6330,7793,9682,11105,7,7745,1974,8172
2,4,4,478,13,2,75751,3,6454,7905,9857,11523,6373,7890,9449,11285,7,7445,1974,8172
2,3,25,442,14,1,74579,3,7787,9556,11855,13531,7271,8781,11378,12892,7,7645,1974,8172
2,4,4,956,14,1,97338,7,9396,11688,13473,15419,8172,10284,12467,14320,7,8210,1341,8172
2,3,4,109,3,2,66956,1,4965,5930,8536,9571,4986,6112,7768,8870,7,5895,728,8172
2,2,14,203,13,1,79311,4,12779,15230,17105,19335,13856,14904,18057,19130,7,11240,1740,8172
2,7,8,302,14,1,81237,7,6144,7142,9443,10317,6128,7899,9255,10814,7,9225,1543,52598
2,4,4,478,3,1,76467,3,6376,7674,9767,11258,6264,7677,9821,11475,7,7345,1974,52598
2,3,5,689,2,1,84000,2,11614,13928,15693,18195,10415,12650,14997,17087,7,9425,1503,52598
2,3,25,411,12,2,54993,6,7915,9258,11626,12876,7980,9443,11213,12356,7,8245,837,8172
2,4,4,478,13,2,81956,3,6454,7905,9857,11523,5716,6960,9286,10916,7,8145,2152,8172
2,2,4,488,13,2,80665,3,8371,9623,12029,13446,7822,8704,11941,12676,7,7945,2152,8172
2,5,7,910,12,1,75947,6,4140,5648,7432,9158,3814,5075,7133,8181,7,5530,920,8172
2,5,6,663,13,1,93065,1,3201,4353,6303,7641,3056,4021,5731,6768,7,4430,765,8172
2,4,15,861,3,2,72263,6,4687,5506,7759,8839,4894,6120,8068,9232,7,6030,569,8172
2,6,5,813,13,1,79343,6,2740,3787,5807,7122,3045,4075,6336,7560,7,5930,1155,8172
2,2,6,104,13,2,70778,6,7649,8963,10858,12252,7956,8862,11498,12505,7,7665,1155,8172
2,6,7,341,12,1,63081,7,5381,6846,9133,10497,4684,5870,8390,9509,7,8045,1020,8172
2,4,4,478,14,2,75954,3,6440,7902,9935,11433,6440,7902,9935,11433,7,7545,1974,8172
2,6,4,5,5,1,84839,5,4089,5454,7890,9187,4690,6464,8612,10927,7,7945,1373,8172
2,4,7,399,13,1,87288,6,6974,8581,10643,12330,6916,8487,10406,11470,7,7845,853,8172
2,2,7,910,14,1,81170,6,10878,13647,15134,17312,10326,12777,14102,16225,7,7845,1633,8172
2,4,5,719,13,2,82203,6,4558,5626,8195,9142,4320,5380,7667,9549,7,4810,1503,8172
2,6,21,420,12,2,96432,6,3915,4826,7484,9185,3884,4870,6877,8727,7,6000,620,8172
2,3,9,48,13,2,83263,6,10813,12118,14230,15883,10144,11309,14818,16520,7,8910,594,8172
2,3,7,366,12,1,86603,3,8031,9927,11819,13557,7172,8943,11232,14286,7,7365,1633,8172
2,4,4,565,7,2,90443,6,6051,7459,9840,11059,5859,7332,9604,11004,7,7150,1485,8172
2,4,11,966,13,1,78139,8,7076,7977,9885,11869,6861,7796,9601,10880,7,8145,920,8172
2,3,30,143,12,1,86864,6,10535,11784,14161,15541,10304,11226,13713,14899,7,10260,594,8172
2,4,5,719,2,2,47258,6,4444,5461,8175,9131,4351,5187,8181,8932,7,6130,975,8172
2,6,11,281,13,1,54593,6,2615,3604,5762,7941,2987,4167,6137,7496,7,5130,505,8172
2,2,15,861,12,2,59301,6,6841,7524,10233,10805,6462,7500,9697,10965,7,6330,505,8172
2,2,4,488,14,1,80494,3,8839,10234,12303,14037,8666,10613,12976,15111,7,8245,2152,8172
2,5,22,827,14,2,89692,1,4475,5475,7826,8702,4376,5479,7478,8746,7,5895,594,8172
2,3,6,667,9,1,90643,7,10264,11773,13971,15262,9503,11069,13667,14938,7,8445,765,8172
2,5,22,70,7,2,82747,6,6017,7122,11109,13150,5339,6532,8370,9998,7,8465,723,8172
2,3,6,184,2,2,81094,10,9508,10927,13523,14788,9225,10728,12725,14425,7,10260,1503,8172
2,3,6,138,12,2,75345,6,6139,7325,9888,11143,5934,7266,9351,10494,7,7245,920,8172
2,2,4,488,13,2,71731,3,7739,9132,11390,13049,11270,13249,14532,16381,7,8265,1974,8172
2,4,21,420,7,1,78380,6,5883,7280,9177,11335,4891,6111,8072,9136,7,8065,569,8172
2,2,4,196,14,2,78445,1,6653,7337,9355,10293,6618,7705,9479,11036,7,7050,803,8172
2,6,7,335,12,1,74386,4,8990,11005,13151,15074,8079,9427,11800,13419,7,10980,1038,8172
2,2,22,70,2,2,75165,6,12437,13867,16515,17656,12122,13761,16449,17727,7,9860,686,52646
2,6,18,587,13,1,82666,6,5338,6484,8413,9596,4993,6409,8119,9360,7,7265,1113,8172
2,4,6,171,3,2,81691,12,5918,7483,10120,11753,6334,7891,10282,11819,7,5730,1763,8172
2,8,5,719,3,1,64427,6,2991,3785,6141,7068,3068,4107,6026,6925,7,5650,1515,8172
2,3,7,353,7,1,89915,5,12236,15277,17498,20251,10155,11315,15526,16437,7,11060,853,8172
2,4,22,70,7,2,91471,6,7507,9091,11509,12730,6963,8620,10577,12161,7,7245,765,52646
2,3,21,420,13,2,59133,6,7650,8973,11127,12179,6807,8009,10161,11317,7,7130,505,8172
2,5,4,5,1,1,61707,5,7211,8784,12268,13729,8319,10590,13553,17253,7,10960,1020,8172
2,6,6,1,3,1,72776,5,7619,9415,11584,12815,6763,8508,10724,12765,7,11440,920,52646
2,6,7,369,2,2,65542,1,2383,3472,5431,6465,2845,3556,6288,6685,7,4975,1020,52646
2,4,30,228,7,2,70033,1,6538,7547,10203,11274,6020,7027,9730,10639,7,7300,569,10315
2,2,6,104,13,2,70448,6,7485,8772,11508,12436,7360,8392,10841,11717,7,8245,1155,8172
2,7,7,353,14,1,98255,5,3629,4494,7620,8487,7896,11074,12101,16031,7,8445,1209,8172
2,3,18,596,7,1,89777,6,9489,10975,12798,14085,8896,10424,12643,13823,7,7445,1373,8172
2,3,15,674,13,1,72515,6,5439,6200,8659,9377,6270,7556,9454,10677,7,6830,803,8172
2,3,4,478,7,2,80314,3,7752,8941,11218,12518,7078,8282,10791,12229,7,8245,2152,8172
2,3,15,861,13,2,63914,6,5369,6417,8569,9421,5423,6344,8539,9274,7,5630,533,8172
2,1,4,196,7,2,74807,1,7704,8679,11224,12333,8912,10456,11895,13676,7,6730,803,8172
2,6,22,70,7,2,78619,6,4557,5270,8527,9861,4353,5318,7109,8308,7,6830,686,8172
2,3,4,478,13,1,87239,3,7137,8495,10545,12030,6459,8081,10069,11952,7,8145,2152,8172
2,3,15,861,2,2,69120,6,5369,6417,8569,9421,5303,6382,8586,9861,7,4710,533,8172
2,4,26,497,7,2,75760,6,4732,6023,7772,9085,4607,5761,8026,8939,7,4910,803,8172
2,3,22,827,14,2,70413,1,7235,8390,10694,12067,7259,8233,10906,11856,7,7245,569,8172
2,6,6,260,2,1,71561,7,6308,8271,9779,11884,6928,8830,10486,12623,7,8445,1623,8172
2,3,4,312,7,1,90456,7,10265,12134,13971,15456,8882,10694,13025,14816,7,8745,1630,8172
2,4,7,910,14,2,72040,6,3772,4931,7514,8561,3951,5225,7499,8526,7,5350,920,8172
2,4,15,856,2,1,85268,7,7917,9691,11988,13958,7585,8917,11673,12925,7,7845,1893,8172
2,4,4,478,13,1,64021,3,10489,12290,14157,15951,10060,11800,13316,15265,7,10780,1703,8172
2,4,30,143,14,2,92973,6,7495,8863,11226,12816,7175,8365,10228,11965,7,7510,620,18111
2,3,11,846,6,2,71075,6,7300,8458,11249,11954,7197,8148,10239,11128,7,7865,803,18111
2,3,26,1006,13,2,49658,7,8647,10435,12471,14154,7981,9580,11789,13370,7,9525,1116,18111
2,3,25,415,12,1,72722,6,8112,9591,11590,13302,7381,8927,10608,12362,7,7710,1272,18111
2,4,5,18,5,1,70866,10,8534,10346,12420,14638,8671,10364,12037,13943,7,9860,1389,18111
2,4,7,366,2,1,87064,3,7110,8392,11152,12613,6214,7664,9964,11584,7,7645,1633,18111
2,4,4,458,2,1,74860,6,5375,6687,9443,10702,5382,6633,8942,10704,7,7910,803,18111
2,7,7,369,13,1,69747,1,2821,3825,5923,6723,2503,3201,5346,6107,7,4175,1320,18111
2,7,23,63,13,2,94483,6,2802,3903,5361,6757,2448,3568,5043,6085,7,3210,2074,18111
2,3,15,766,14,1,77287,1,5428,7097,8494,9797,5193,6879,8488,9744,7,5450,569,8172
2,3,15,861,1,2,65567,6,5187,6147,8600,9420,5439,6683,8543,9456,7,6330,533,8172
2,3,7,399,1,1,80648,6,7491,8988,12279,12936,7459,9185,11083,12542,7,8410,853,8172
2,6,6,1,8,1,93625,5,7348,9281,11596,13489,6662,8179,10640,11942,7,8710,1053,8172
2,5,7,910,7,1,95149,6,4279,5552,8624,11190,3521,5577,6933,10982,7,4810,1053,8172
2,3,6,667,9,1,79082,7,9989,11414,13999,15270,10733,12188,14031,15596,7,9165,686,8172
2,2,4,196,15,2,65777,1,7150,8199,10745,11701,6900,7639,10176,10747,7,6395,728,8172
2,6,6,260,12,1,92078,7,6560,8137,10035,11992,7359,8839,11255,12789,7,7545,1918,8172
2,3,7,399,2,1,73214,6,9028,10537,12953,13616,9069,10958,12501,14051,7,7245,803,8172
2,3,7,399,2,1,77965,6,9028,10537,12953,13616,8380,10122,12019,13994,7,7845,803,8172
2,4,6,1,12,1,74638,5,9117,11239,14161,16154,8613,10673,13562,15606,7,11595,920,8172
2,5,14,534,2,1,86147,8,6511,7766,9819,11120,6495,7584,9328,10577,7,6430,723,8172
2,3,4,196,14,2,85278,1,5623,6674,8903,10026,5016,5911,8511,9229,7,5950,853,8172
2,3,6,138,12,1,70710,6,6664,7851,10653,11554,6481,7818,9805,11297,7,7945,920,8172
2,5,5,818,12,1,70500,6,3023,4327,6922,8081,3644,5024,7053,8999,7,6130,1272,8172
2,1,21,420,7,1,60237,6,8599,9202,12805,13399,8654,9374,12232,12880,7,8565,533,8172
2,4,25,415,6,1,87453,6,6805,8180,9910,11545,6146,7565,9603,10998,7,7645,1373,8172
2,3,15,764,9,2,45266,1,4286,5115,7291,8701,3070,4049,5772,6927,7,5430,482,8172
2,4,30,143,12,2,88594,6,7536,8602,10770,12348,7643,8833,11143,12297,7,8145,594,8172
2,3,14,534,13,1,75430,8,9550,11074,13556,14944,8838,10809,12940,14477,7,7745,686,18880
2,4,5,719,2,2,60441,6,4626,5715,7978,9019,4501,5553,7625,9044,7,5830,1215,18880
2,4,21,420,7,2,86452,6,5966,7431,8901,10252,5319,6345,8837,9762,7,6595,594,18111
2,3,6,256,3,1,76463,7,11861,14044,16079,18279,11570,14098,15634,18127,7,10480,1389,18880
2,4,32,508,13,1,78822,10,8113,9535,12159,13939,6417,7300,9753,10853,7,8845,1272,18880
2,4,9,48,13,1,90088,6,7966,9604,11752,13237,8746,10497,12942,14631,7,8410,620,18111
2,5,2,754,8,1,72481,7,6003,7566,10901,12144,5391,7502,9539,11437,7,7310,4622,18111
2,6,5,686,14,1,82958,2,6694,8295,11007,13640,6499,8058,9569,11865,7,8045,2022,18880
2,5,26,497,8,2,95328,6,3818,4976,6538,8264,4159,5177,7080,7926,7,3775,909,18111
2,3,6,551,12,2,71878,10,9375,11639,13567,15425,10720,12671,14002,15688,7,9225,1389,18111
2,4,7,351,14,1,61843,5,7600,9664,12207,14267,7659,9726,11491,13595,7,7210,533,18111
2,3,5,719,2,1,59595,6,5431,6637,9069,10296,5234,6445,8622,9714,7,5250,1086,18880
2,4,27,1024,7,2,76830,6,6452,7967,10127,11607,6945,8417,10181,11867,7,7210,569,18111
2,6,12,405,13,1,76909,10,8000,9399,12365,13643,8104,9812,12419,14135,7,9925,1038,18111
2,5,7,366,2,1,62074,3,5267,6996,8761,10767,4714,5865,8346,9905,7,7845,1313,18880
2,3,7,399,12,1,82363,6,8937,10414,12860,14470,8759,10452,12548,14204,7,8545,853,18880
2,3,22,70,13,2,72124,6,9950,11307,14351,15562,9189,10627,12695,14168,7,9660,686,18880
2,3,6,138,13,2,77606,6,5904,7160,9913,10833,5661,6867,9280,10296,7,7310,920,18880
2,3,21,420,13,2,46153,6,7434,8515,10780,11823,7274,8543,11148,11976,7,8445,482,18880
2,5,7,388,13,1,83536,12,4643,6236,8579,10289,3541,4674,6293,7741,7,5330,1633,18880
2,4,4,196,2,1,82546,1,5293,6668,8685,10348,4658,5900,7445,9123,7,5650,853,18880
2,5,14,437,2,1,82720,7,7300,8764,10744,12950,7192,8427,10227,11839,7,8245,1893,18880
2,5,4,312,7,1,81391,7,6245,7798,9534,11377,7163,8291,11237,12503,7,8445,1503,18880
2,4,7,399,12,2,49050,6,6069,7497,9183,10732,6551,8119,9738,11684,7,7845,623,18880
2,3,5,719,7,2,95748,6,5493,6826,9231,10331,5576,6765,9146,9957,7,4810,1630,18880
2,4,25,415,3,1,78193,6,5922,7125,9777,11069,5404,6688,8874,10136,7,7545,1272,18880
2,2,25,411,3,2,68352,6,7898,8937,11542,12628,8307,9427,11458,12296,7,8445,923,18880
2,3,32,508,12,2,80632,10,7956,9599,12541,13894,9425,11256,13001,14323,7,8265,1373,18880
2,6,19,628,3,1,72494,12,4445,5649,7914,9296,4395,5526,8317,9530,7,6495,1506,18880
2,6,4,956,2,1,87231,7,7283,8541,11356,12174,7742,8904,11599,12374,7,8910,2735,18880
2,6,7,388,8,1,98892,12,3759,5134,7409,8496,3594,4645,7052,8061,7,3375,1774,18111
2,6,18,596,7,1,81224,6,4447,5598,7855,8937,4004,5281,7255,8745,7,5995,1373,18111
2,4,22,827,14,2,79457,1,5376,6893,8693,9996,4695,5791,7912,9305,7,6530,569,18111
2,6,7,353,3,1,96747,5,10328,12424,14605,16513,8998,11003,13898,16128,7,11025,909,18111
2,6,22,582,7,1,95053,3,6256,7570,10231,12115,6148,7510,10246,11756,7,9480,1341,18111
2,4,4,196,11,2,60143,1,4713,5781,7877,9046,4580,5677,7446,8709,7,6695,728,18111
2,4,27,1024,3,2,75135,6,6534,8167,10328,12357,7151,8699,10540,12454,7,7610,569,18111
2,5,14,437,3,1,90522,7,8084,10111,12246,14126,8386,9542,12293,13360,7,8610,2206,18111
2,4,7,910,8,1,73581,6,4313,5530,7776,9381,4386,5628,7748,9129,7,5350,920,8172
2,3,11,281,13,0,81086,6,6365,7549,9864,10926,7158,8490,10481,12332,7,5730,594,8172
2,2,15,674,13,0,78778,6,7233,8441,10705,11697,6677,7712,10048,10919,7,6830,803,8172
2,1,21,420,12,0,77778,6,9231,10188,13044,14216,8838,9458,12094,12805,7,8445,569,8172
2,6,21,681,13,0,83779,2,5297,6112,8171,8915,5066,6173,8081,9003,7,6330,594,8172
2,3,4,458,0,0,71409,6,5933,7002,10036,10763,5961,7076,9002,10539,7,7645,803,8172
2,6,15,674,3,0,70807,6,2491,3445,5694,6805,2144,2995,5176,6412,7,2650,803,8172
2,7,4,96,7,0,95346,5,7994,9456,11894,12787,8661,9960,12322,13643,7,11775,1785,8172
2,6,18,960,6,0,75845,8,5190,6935,8579,10067,4761,6348,8068,9540,7,7410,920,8172
2,3,15,764,14,0,43800,1,3529,4269,7124,7772,4273,5283,6579,8030,7,5930,482,8172
2,6,14,537,1,1,79529,8,6097,7350,9718,10911,5383,6647,9010,10079,7,7510,920,18111
2,3,29,384,14,2,41346,6,4758,5854,8079,9940,3949,4845,7433,8487,7,6000,482,18111
2,2,22,992,3,2,73342,1,7616,8953,11476,12391,7370,8625,10919,11911,7,6830,686,18111
2,5,4,173,14,2,70355,1,2857,3861,5871,6685,2746,3824,5820,6965,7,5230,1155,18111
2,5,4,904,7,1,80278,4,9693,11186,14720,16051,8447,9558,13555,14797,7,9560,1763,18111
2,7,22,648,3,1,87129,7,7717,8982,11002,12705,7153,8008,10377,11423,7,9225,1673,18111
